t_ns,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,light
258560000000,0,0,9.81,0,0,-0.4234073661482738,0,0,0,101325,100
258579999999,0,0,9.81,0,0,-0.4221523675442329,0,0,0,101325,100
258600000000,0,0,9.81,0,0,-0.42285545460584695,0,0,0,101325,100
258620000000,0,0,9.81,0,0,-0.421627864003397,0,0,0,101325,100
258640000000,0,0,9.81,0,0,-0.42177314124006576,0,0,0,101325,100
258660000000,0,0,9.81,0,0,-0.4209473746746786,0,0,0,101325,100
258680000000,0,0,9.81,0,0,-0.4231181351499497,0,0,0,101325,100
258700000000,0,0,9.81,0,0,-0.42260906502132595,0,0,0,101325,100
258720000000,0,0,9.81,0,0,-0.42193114286454547,0,0,0,101325,100
258740000000,0,0,9.81,0,0,-0.42147487348073853,0,0,0,101325,100
258760000000,0,0,9.81,0,0,-0.4215978412270469,0,0,0,101325,100
258779999999,0,0,9.81,0,0,-0.4213848737707599,0,0,0,101325,100
258800000000,0,0,9.81,0,0,-0.4235657591576568,0,0,0,101325,100
258820000000,0,0,9.81,0,0,-0.42220549072173197,0,0,0,101325,100
258839999999,0,0,9.81,0,0,-0.42388731904047217,0,0,0,101325,100
258860000000,0,0,9.81,0,0,-0.42404848646620313,0,0,0,101325,100
258880000000,0,0,9.81,0,0,-0.4227126035596484,0,0,0,101325,100
258899999999,0,0,9.81,0,0,-0.422070278059043,0,0,0,101325,100
258920000000,0,0,9.81,0,0,-0.4230919390743846,0,0,0,101325,100
258940000000,0,0,9.81,0,0,-0.42132533664510285,0,0,0,101325,100
258959999999,0,0,9.81,0,0,-0.4225324831558558,0,0,0,101325,100
258980000000,0,0,9.81,0,0,-0.4232454823065488,0,0,0,101325,100
259000000000,0,0,9.81,0,0,-0.42276794613126034,0,0,0,101325,100
259019999999,0,0,9.81,0,0,-0.4229460832548705,0,0,0,101325,100
259040000000,0,0,9.81,0,0,-0.4221429505333487,0,0,0,101325,100
259060000000,0,0,9.81,0,0,-0.4216495294280564,0,0,0,101325,100
259079999999,0,0,9.81,0,0,-0.4231969426846812,0,0,0,101325,100
259100000000,0,0,9.81,0,0,-0.42166456653915513,0,0,0,101325,100
259120000000,0,0,9.81,0,0,-0.4227641564715045,0,0,0,101325,100
259140000000,0,0,9.81,0,0,-0.42289859588910916,0,0,0,101325,100
259160000000,0,0,9.81,0,0,-0.42235176816542813,0,0,0,101325,100
259180000000,0,0,9.81,0,0,-0.4225835779982809,0,0,0,101325,100
259200000000,0,0,9.81,0,0,-0.4234654661741741,0,0,0,101325,100
259220000000,0,0,9.81,0,0,-0.4219846222563958,0,0,0,101325,100
259240000000,0,0,9.81,0,0,-0.42249498140843095,0,0,0,101325,100
259260000000,0,0,9.81,0,0,-0.4220463927027475,0,0,0,101325,100
259279999999,0,0,9.81,0,0,-0.4237468629563052,0,0,0,101325,100
259300000000,0,0,9.81,0,0,-0.4220276023220135,0,0,0,101325,100
259320000000,0,0,9.81,0,0,-0.4231950358844678,0,0,0,101325,100
259339999999,0,0,9.81,0,0,-0.42192031734194413,0,0,0,101325,100
259360000000,0,0,9.81,0,0,-0.42077818617333373,0,0,0,101325,100
259380000000,0,0,9.81,0,0,-0.42399547837925083,0,0,0,101325,100
259399999999,0,0,9.81,0,0,-0.42216342325296374,0,0,0,101325,100
259420000000,0,0,9.81,0,0,-0.4232435907935668,0,0,0,101325,100
259440000000,0,0,9.81,0,0,-0.422834255835572,0,0,0,101325,100
259459999999,0,0,9.81,0,0,-0.4232728961366877,0,0,0,101325,100
259480000000,0,0,9.81,0,0,-0.4245009118349468,0,0,0,101325,100
259500000000,0,0,9.81,0,0,-0.4210585315531228,0,0,0,101325,100
259519999999,0,0,9.81,0,0,-0.4220685535470278,0,0,0,101325,100
259540000000,0,0,9.81,0,0,-0.4232594729243985,0,0,0,101325,100
259560000000,0,0,9.81,0,0,-0.42321819308936826,0,0,0,101325,100
259579999999,0,0,9.81,0,0,-0.4229311918000762,0,0,0,101325,100
259600000000,0,0,9.81,0,0,-0.4238764955535832,0,0,0,101325,100
259620000000,0,0,9.81,0,0,-0.4221156800963838,0,0,0,101325,100
259640000000,0,0,9.81,0,0,-0.4216646031687439,0,0,0,101325,100
259660000000,0,0,9.81,0,0,-0.4227492982104902,0,0,0,101325,100
259680000000,0,0,9.81,0,0,-0.42306216934982765,0,0,0,101325,100
259700000000,0,0,9.81,0,0,-0.4218431920042823,0,0,0,101325,100
259720000000,0,0,9.81,0,0,-0.4210517875550922,0,0,0,101325,100
259740000000,0,0,9.81,0,0,-0.4236461386307825,0,0,0,101325,100
259760000000,0,0,9.81,0,0,-0.42113986384861396,0,0,0,101325,100
259779999999,0,0,9.81,0,0,-0.4230003572153117,0,0,0,101325,100
259800000000,0,0,9.81,0,0,-0.42152292412539855,0,0,0,101325,100
259820000000,0,0,9.81,0,0,-0.42240687399467647,0,0,0,101325,100
259839999999,0,0,9.81,0,0,-0.42132121177266013,0,0,0,101325,100
259860000000,0,0,9.81,0,0,-0.42239083072830463,0,0,0,101325,100
259880000000,0,0,9.81,0,0,-0.4230949264522486,0,0,0,101325,100
259899999999,0,0,9.81,0,0,-0.42215132890977186,0,0,0,101325,100
259920000000,0,0,9.81,0,0,-0.42246199290729225,0,0,0,101325,100
259940000000,0,0,9.81,0,0,-0.422548745757357,0,0,0,101325,100
259959999999,0,0,9.81,0,0,-0.4250147315423033,0,0,0,101325,100
259980000000,0,0,9.81,0,0,-0.42238656868106433,0,0,0,101325,100
260000000000,0,0,9.81,0,0,-0.42333078870154534,0,0,0,101325,100
260019999999,0,0,9.81,0,0,-0.4218835660151736,0,0,0,101325,100
260040000000,0,0,9.81,0,0,-0.42241158792695216,0,0,0,101325,100
260060000000,0,0,9.81,0,0,-0.4224404909182917,0,0,0,101325,100
260079999999,0,0,9.81,0,0,-0.42233011142772187,0,0,0,101325,100
260100000000,0,0,9.81,0,0,-0.421835074179484,0,0,0,101325,100
260120000000,0,0,9.81,0,0,-0.4221551371723307,0,0,0,101325,100
260140000000,0,0,9.81,0,0,-0.42324104730261125,0,0,0,101325,100
260160000000,0,0,9.81,0,0,-0.4226954908636827,0,0,0,101325,100
260180000000,0,0,9.81,0,0,-0.4219799023285159,0,0,0,101325,100
260200000000,0,0,9.81,0,0,-0.4225422580727897,0,0,0,101325,100
260220000000,0,0,9.81,0,0,-0.4221680142778876,0,0,0,101325,100
260240000000,0,0,9.81,0,0,-0.42354664412366233,0,0,0,101325,100
260260000000,0,0,9.81,0,0,-0.423103222821741,0,0,0,101325,100
260279999999,0,0,9.81,0,0,-0.42214169431441323,0,0,0,101325,100
260300000000,0,0,9.81,0,0,-0.4231639056264522,0,0,0,101325,100
260320000000,0,0,9.81,0,0,-0.423177169948077,0,0,0,101325,100
260339999999,0,0,9.81,0,0,-0.42265028917915315,0,0,0,101325,100
260360000000,0,0,9.81,0,0,-0.4221561231426017,0,0,0,101325,100
260380000000,0,0,9.81,0,0,-0.4218097550946823,0,0,0,101325,100
260399999999,0,0,9.81,0,0,-0.42106782913459384,0,0,0,101325,100
260420000000,0,0,9.81,0,0,-0.423131091520119,0,0,0,101325,100
260440000000,0,0,9.81,0,0,-0.4216316106592493,0,0,0,101325,100
260459999999,0,0,9.81,0,0,-0.42191139409885725,0,0,0,101325,100
260480000000,0,0,9.81,0,0,-0.42189975784552464,0,0,0,101325,100
260500000000,0,0,9.81,0,0,-0.42344292787754584,0,0,0,101325,100
260519999999,0,0,9.81,0,0,-0.42159812672956837,0,0,0,101325,100
260540000000,0,0,9.81,0,0,-0.42268260757033727,0,0,0,101325,100
260560000000,0,0,9.81,0,0,-0.42094927432632945,0,0,0,101325,100
260579999999,0,0,9.81,0,0,-0.42223544445499056,0,0,0,101325,100
260600000000,0,0,9.81,0,0,-0.42274844395671773,0,0,0,101325,100
260620000000,0,0,9.81,0,0,-0.4229059740961014,0,0,0,101325,100
260640000000,0,0,9.81,0,0,-0.42192326902600263,0,0,0,101325,100
260660000000,0,0,9.81,0,0,-0.4220517932114322,0,0,0,101325,100
260680000000,0,0,9.81,0,0,-0.4223139387619267,0,0,0,101325,100
260700000000,0,0,9.81,0,0,-0.42115186302142127,0,0,0,101325,100
260720000000,0,0,9.81,0,0,-0.42182504551632305,0,0,0,101325,100
260740000000,0,0,9.81,0,0,-0.4220914119119594,0,0,0,101325,100
260760000000,0,0,9.81,0,0,-0.4231820677898761,0,0,0,101325,100
260779999999,0,0,9.81,0,0,-0.42045459031889165,0,0,0,101325,100
260800000000,0,0,9.81,0,0,-0.4226937877123098,0,0,0,101325,100
260820000000,0,0,9.81,0,0,-0.42223945481718766,0,0,0,101325,100
260839999999,0,0,9.81,0,0,-0.4220875588198158,0,0,0,101325,100
260860000000,0,0,9.81,0,0,-0.42098300438405223,0,0,0,101325,100
260880000000,0,0,9.81,0,0,-0.42269742373870084,0,0,0,101325,100
260899999999,0,0,9.81,0,0,-0.4238127658461463,0,0,0,101325,100
260920000000,0,0,9.81,0,0,-0.42139090717147026,0,0,0,101325,100
260940000000,0,0,9.81,0,0,-0.42230688075342804,0,0,0,101325,100
260959999999,0,0,9.81,0,0,-0.4216230774685026,0,0,0,101325,100
260980000000,0,0,9.81,0,0,-0.42263830277037684,0,0,0,101325,100
261000000000,0,0,9.81,0,0,-0.4216510999110281,0,0,0,101325,100
261019999999,0,0,9.81,0,0,-0.42208641288423926,0,0,0,101325,100
261040000000,0,0,9.81,0,0,-0.42152263376568094,0,0,0,101325,100
261060000000,0,0,9.81,0,0,-0.4217231963825067,0,0,0,101325,100
261079999999,0,0,9.81,0,0,-0.42141113806461816,0,0,0,101325,100
261100000000,0,0,9.81,0,0,-0.42076690971785374,0,0,0,101325,100
261120000000,0,0,9.81,0,0,-0.42029116187890825,0,0,0,101325,100
261140000000,0,0,9.81,0,0,-0.42180834177218823,0,0,0,101325,100
261160000000,0,0,9.81,0,0,-0.42450449028130843,0,0,0,101325,100
261180000000,0,0,9.81,0,0,-0.4221194033203951,0,0,0,101325,100
261200000000,0,0,9.81,0,0,-0.4225220396455182,0,0,0,101325,100
261220000000,0,0,9.81,0,0,-0.42249043409459835,0,0,0,101325,100
261240000000,0,0,9.81,0,0,-0.42419687627389774,0,0,0,101325,100
261260000000,0,0,9.81,0,0,-0.4220263420830694,0,0,0,101325,100
261279999999,0,0,9.81,0,0,-0.42197553369318547,0,0,0,101325,100
261300000000,0,0,9.81,0,0,-0.4226297776737938,0,0,0,101325,100
261320000000,0,0,9.81,0,0,-0.42248860159769064,0,0,0,101325,100
261339999999,0,0,9.81,0,0,-0.4232023170798758,0,0,0,101325,100
261360000000,0,0,9.81,0,0,-0.4226801635922785,0,0,0,101325,100
261380000000,0,0,9.81,0,0,-0.42213758656712996,0,0,0,101325,100
261399999999,0,0,9.81,0,0,-0.4227090281325087,0,0,0,101325,100
261420000000,0,0,9.81,0,0,-0.42274015437389784,0,0,0,101325,100
261440000000,0,0,9.81,0,0,-0.4233588240335498,0,0,0,101325,100
261459999999,0,0,9.81,0,0,-0.42286664441178795,0,0,0,101325,100
261480000000,0,0,9.81,0,0,-0.4238362429535105,0,0,0,101325,100
261500000000,0,0,9.81,0,0,-0.4218975077092338,0,0,0,101325,100
261519999999,0,0,9.81,0,0,-0.423309683906353,0,0,0,101325,100
261540000000,0,0,9.81,0,0,-0.42262935485580944,0,0,0,101325,100
261560000000,0,0,9.81,0,0,-0.4212003732197739,0,0,0,101325,100
261579999999,0,0,9.81,0,0,-0.42224252619999086,0,0,0,101325,100
261600000000,0,0,9.81,0,0,-0.42223981413289685,0,0,0,101325,100
261620000000,0,0,9.81,0,0,-0.4223329769593042,0,0,0,101325,100
261640000000,0,0,9.81,0,0,-0.42247979783323414,0,0,0,101325,100
261660000000,0,0,9.81,0,0,-0.4225793573982817,0,0,0,101325,100
261680000000,0,0,9.81,0,0,-0.42054466115740696,0,0,0,101325,100
261700000000,0,0,9.81,0,0,-0.42329581947364886,0,0,0,101325,100
261720000000,0,0,9.81,0,0,-0.4223159957875704,0,0,0,101325,100
261740000000,0,0,9.81,0,0,-0.4227075339057176,0,0,0,101325,100
261760000000,0,0,9.81,0,0,-0.42214276721381844,0,0,0,101325,100
261779999999,0,0,9.81,0,0,-0.4235269511662271,0,0,0,101325,100
261800000000,0,0,9.81,0,0,-0.4221264960361096,0,0,0,101325,100
261820000000,0,0,9.81,0,0,-0.42185458348103766,0,0,0,101325,100
261839999999,0,0,9.81,0,0,-0.4232629126411732,0,0,0,101325,100
261860000000,0,0,9.81,0,0,-0.4229576314374133,0,0,0,101325,100
261880000000,0,0,9.81,0,0,-0.4217549757270465,0,0,0,101325,100
261899999999,0,0,9.81,0,0,-0.422662817167135,0,0,0,101325,100
261920000000,0,0,9.81,0,0,-0.42132123691136447,0,0,0,101325,100
261940000000,0,0,9.81,0,0,-0.42360750810156744,0,0,0,101325,100
261959999999,0,0,9.81,0,0,-0.42267476940154575,0,0,0,101325,100
261980000000,0,0,9.81,0,0,-0.42298120279429846,0,0,0,101325,100
262000000000,0,0,9.81,0,0,-0.42275408334721165,0,0,0,101325,100
262019999999,0,0,9.81,0,0,-0.42400266144634824,0,0,0,101325,100
262040000000,0,0,9.81,0,0,-0.421944759702648,0,0,0,101325,100
262060000000,0,0,9.81,0,0,-0.423052301046121,0,0,0,101325,100
262079999999,0,0,9.81,0,0,-0.4231873248513568,0,0,0,101325,100
262100000000,0,0,9.81,0,0,-0.4220063339870479,0,0,0,101325,100
262120000000,0,0,9.81,0,0,-0.42323492543949465,0,0,0,101325,100
262140000000,0,0,9.81,0,0,-0.4231915950575987,0,0,0,101325,100
262160000000,0,0,9.81,0,0,-0.42330625746236683,0,0,0,101325,100
262180000000,0,0,9.81,0,0,-0.42151365270085633,0,0,0,101325,100
262200000000,0,0,9.81,0,0,-0.42249310208548446,0,0,0,101325,100
262220000000,0,0,9.81,0,0,-0.4224426691730917,0,0,0,101325,100
262240000000,0,0,9.81,0,0,-0.4231894176386176,0,0,0,101325,100
262260000000,0,0,9.81,0,0,-0.4220029262056366,0,0,0,101325,100
262279999999,0,0,9.81,0,0,-0.42226356849732577,0,0,0,101325,100
262300000000,0,0,9.81,0,0,-0.42282570937198694,0,0,0,101325,100
262320000000,0,0,9.81,0,0,-0.42187676095756105,0,0,0,101325,100
262339999999,0,0,9.81,0,0,-0.4214896281319926,0,0,0,101325,100
262360000000,0,0,9.81,0,0,-0.4227696956993418,0,0,0,101325,100
262380000000,0,0,9.81,0,0,-0.42418232670395234,0,0,0,101325,100
262399999999,0,0,9.81,0,0,-0.42240072729614236,0,0,0,101325,100
262420000000,0,0,9.81,0,0,-0.4228662654922784,0,0,0,101325,100
262440000000,0,0,9.81,0,0,-0.4237085548320388,0,0,0,101325,100
262459999999,0,0,9.81,0,0,-0.4220565404811004,0,0,0,101325,100
262480000000,0,0,9.81,0,0,-0.4219425756155759,0,0,0,101325,100
262500000000,0,0,9.81,0,0,-0.422373950960508,0,0,0,101325,100
262519999999,0,0,9.81,0,0,-0.4221498200339199,0,0,0,101325,100
262540000000,0,0,9.81,0,0,-0.42083958243812064,0,0,0,101325,100
262560000000,0,0,9.81,0,0,-0.4221011674492036,0,0,0,101325,100
262579999999,0,0,9.81,0,0,-0.4235524562408844,0,0,0,101325,100
262600000000,0,0,9.81,0,0,-0.4228390815184515,0,0,0,101325,100
262620000000,0,0,9.81,0,0,-0.42256305500994745,0,0,0,101325,100
262640000000,0,0,9.81,0,0,-0.4230606344998014,0,0,0,101325,100
262660000000,0,0,9.81,0,0,-0.42317631160818636,0,0,0,101325,100
262680000000,0,0,9.81,0,0,-0.4223972679762744,0,0,0,101325,100
262700000000,0,0,9.81,0,0,-0.42294106761109307,0,0,0,101325,100
262720000000,0,0,9.81,0,0,-0.42181244074514673,0,0,0,101325,100
262740000000,0,0,9.81,0,0,-0.4225077875452567,0,0,0,101325,100
262760000000,0,0,9.81,0,0,-0.42317095558776735,0,0,0,101325,100
262779999999,0,0,9.81,0,0,-0.4228040107296492,0,0,0,101325,100
262800000000,0,0,9.81,0,0,-0.421777555054199,0,0,0,101325,100
262820000000,0,0,9.81,0,0,-0.4229990065449578,0,0,0,101325,100
262839999999,0,0,9.81,0,0,-0.42222706447134617,0,0,0,101325,100
262860000000,0,0,9.81,0,0,-0.4216184849117609,0,0,0,101325,100
262880000000,0,0,9.81,0,0,-0.423003127259318,0,0,0,101325,100
262899999999,0,0,9.81,0,0,-0.4221400150336205,0,0,0,101325,100
262920000000,0,0,9.81,0,0,-0.42347739466460904,0,0,0,101325,100
262940000000,0,0,9.81,0,0,-0.42162884730653133,0,0,0,101325,100
262959999999,0,0,9.81,0,0,-0.4221091046520012,0,0,0,101325,100
262980000000,0,0,9.81,0,0,-0.4221593092689195,0,0,0,101325,100
263000000000,0,0,9.81,0,0,-0.4235059995526866,0,0,0,101325,100
263019999999,0,0,9.81,0,0,-0.42211069287709313,0,0,0,101325,100
263040000000,0,0,9.81,0,0,-0.42085150439479724,0,0,0,101325,100
263060000000,0,0,9.81,0,0,-0.41994329964133625,0,0,0,101325,100
263079999999,0,0,9.81,0,0,-0.42271366956003853,0,0,0,101325,100
263100000000,0,0,9.81,0,0,-0.4223797191200105,0,0,0,101325,100
263120000000,0,0,9.81,0,0,-0.42294171213289095,0,0,0,101325,100
263140000000,0,0,9.81,0,0,-0.42346389888944574,0,0,0,101325,100
263160000000,0,0,9.81,0,0,-0.42120978907843515,0,0,0,101325,100
263180000000,0,0,9.81,0,0,-0.42172644370370105,0,0,0,101325,100
263200000000,0,0,9.81,0,0,-0.4227024518950738,0,0,0,101325,100
263220000000,0,0,9.81,0,0,-0.42058173646442537,0,0,0,101325,100
263240000000,0,0,9.81,0,0,-0.42181004122361726,0,0,0,101325,100
263260000000,0,0,9.81,0,0,-0.4213954819943576,0,0,0,101325,100
263279999999,0,0,9.81,0,0,-0.4237875257632252,0,0,0,101325,100
263300000000,0,0,9.81,0,0,-0.42257221759498126,0,0,0,101325,100
263320000000,0,0,9.81,0,0,-0.4215065510109054,0,0,0,101325,100
263339999999,0,0,9.81,0,0,-0.42168127565189484,0,0,0,101325,100
263360000000,0,0,9.81,0,0,-0.4228936320309632,0,0,0,101325,100
263380000000,0,0,9.81,0,0,-0.4219548040389836,0,0,0,101325,100
263399999999,0,0,9.81,0,0,-0.4221668572825369,0,0,0,101325,100
263420000000,0,0,9.81,0,0,-0.42285635364810853,0,0,0,101325,100
263440000000,0,0,9.81,0,0,-0.4226292271974298,0,0,0,101325,100
263459999999,0,0,9.81,0,0,-0.42343837841296095,0,0,0,101325,100
263480000000,0,0,9.81,0,0,-0.42259818828025,0,0,0,101325,100
263500000000,0,0,9.81,0,0,-0.42327329796976265,0,0,0,101325,100
263519999999,0,0,9.81,0,0,-0.42137678486221436,0,0,0,101325,100
263540000000,0,0,9.81,0,0,-0.4237085093503792,0,0,0,101325,100
263560000000,0,0,9.81,0,0,-0.42231612321063244,0,0,0,101325,100
263579999999,0,0,9.81,0,0,-0.4197028383192888,0,0,0,101325,100
263600000000,0,0,9.81,0,0,-0.42444361738747877,0,0,0,101325,100
263620000000,0,0,9.81,0,0,-0.4225977214147353,0,0,0,101325,100
263640000000,0,0,9.81,0,0,-0.42480773223078694,0,0,0,101325,100
263660000000,0,0,9.81,0,0,-0.4217925467511454,0,0,0,101325,100
263680000000,0,0,9.81,0,0,-0.4239117326684871,0,0,0,101325,100
263700000000,0,0,9.81,0,0,-0.42257082452112443,0,0,0,101325,100
263720000000,0,0,9.81,0,0,-0.422881627763111,0,0,0,101325,100
263740000000,0,0,9.81,0,0,-0.4225214820826178,0,0,0,101325,100
263760000000,0,0,9.81,0,0,-0.42377448972013876,0,0,0,101325,100
263779999999,0,0,9.81,0,0,-0.42228450991103744,0,0,0,101325,100
263800000000,0,0,9.81,0,0,-0.42124220044797667,0,0,0,101325,100
263820000000,0,0,9.81,0,0,-0.42157795227336053,0,0,0,101325,100
263839999999,0,0,9.81,0,0,-0.42328146762801133,0,0,0,101325,100
263860000000,0,0,9.81,0,0,-0.42086157964987164,0,0,0,101325,100
263880000000,0,0,9.81,0,0,-0.42168772852094505,0,0,0,101325,100
263899999999,0,0,9.81,0,0,-0.42086727911095567,0,0,0,101325,100
263920000000,0,0,9.81,0,0,-0.4234731314038751,0,0,0,101325,100
263940000000,0,0,9.81,0,0,-0.4229830281294949,0,0,0,101325,100
263959999999,0,0,9.81,0,0,-0.42373515160177483,0,0,0,101325,100
263980000000,0,0,9.81,0,0,-0.42264213616306684,0,0,0,101325,100
264000000000,0,0,9.81,0,0,-0.42175749511911953,0,0,0,101325,100
264019999999,0,0,9.81,0,0,-0.4221805607409835,0,0,0,101325,100
264040000000,0,0,9.81,0,0,-0.4222811203219587,0,0,0,101325,100
264060000000,0,0,9.81,0,0,-0.4222060535409896,0,0,0,101325,100
264079999999,0,0,9.81,0,0,-0.42330899149972,0,0,0,101325,100
264100000000,0,0,9.81,0,0,-0.4221315445365429,0,0,0,101325,100
264120000000,0,0,9.81,0,0,-0.42181874772374106,0,0,0,101325,100
264140000000,0,0,9.81,0,0,-0.4222184188706109,0,0,0,101325,100
264160000000,0,0,9.81,0,0,-0.4213807451653854,0,0,0,101325,100
264180000000,0,0,9.81,0,0,-0.42161326271418337,0,0,0,101325,100
264200000000,0,0,9.81,0,0,-0.4221580307147013,0,0,0,101325,100
264220000000,0,0,9.81,0,0,-0.42178397440533366,0,0,0,101325,100
264240000000,0,0,9.81,0,0,-0.42166836691445886,0,0,0,101325,100
264260000000,0,0,9.81,0,0,-0.42133207908097975,0,0,0,101325,100
264279999999,0,0,9.81,0,0,-0.4221492938682623,0,0,0,101325,100
264300000000,0,0,9.81,0,0,-0.4220659727342807,0,0,0,101325,100
264320000000,0,0,9.81,0,0,-0.4223374567701831,0,0,0,101325,100
264339999999,0,0,9.81,0,0,-0.42294278239389455,0,0,0,101325,100
264360000000,0,0,9.81,0,0,-0.4221167936400536,0,0,0,101325,100
264380000000,0,0,9.81,0,0,-0.4226261791435214,0,0,0,101325,100
264399999999,0,0,9.81,0,0,-0.42193200196112046,0,0,0,101325,100
264420000000,0,0,9.81,0,0,-0.42266617005544393,0,0,0,101325,100
264440000000,0,0,9.81,0,0,-0.4225356286487902,0,0,0,101325,100
264459999999,0,0,9.81,0,0,-0.42169734610701554,0,0,0,101325,100
264480000000,0,0,9.81,0,0,-0.42267975039706573,0,0,0,101325,100
264500000000,0,0,9.81,0,0,-0.4223905077875706,0,0,0,101325,100
264519999999,0,0,9.81,0,0,-0.42232089621775964,0,0,0,101325,100
264540000000,0,0,9.81,0,0,-0.4240786091888911,0,0,0,101325,100
264560000000,0,0,9.81,0,0,-0.4228041328603691,0,0,0,101325,100
264579999999,0,0,9.81,0,0,-0.42379922413909044,0,0,0,101325,100
264600000000,0,0,9.81,0,0,-0.42129625206590954,0,0,0,101325,100
264620000000,0,0,9.81,0,0,-0.42289900598582353,0,0,0,101325,100
264640000000,0,0,9.81,0,0,-0.4230123930214096,0,0,0,101325,100
264660000000,0,0,9.81,0,0,-0.4223575893393927,0,0,0,101325,100
264680000000,0,0,9.81,0,0,-0.4227081420414218,0,0,0,101325,100
264700000000,0,0,9.81,0,0,-0.4240321748526471,0,0,0,101325,100
264720000000,0,0,9.81,0,0,-0.42308556022222715,0,0,0,101325,100
264740000000,0,0,9.81,0,0,-0.4237154891495634,0,0,0,101325,100
264760000000,0,0,9.81,0,0,-0.42271864785126007,0,0,0,101325,100
264779999999,0,0,9.81,0,0,-0.42278659047500905,0,0,0,101325,100
264800000000,0,0,9.81,0,0,-0.4218835780486166,0,0,0,101325,100
264820000000,0,0,9.81,0,0,-0.42203224977694154,0,0,0,101325,100
264839999999,0,0,9.81,0,0,-0.4213429216675956,0,0,0,101325,100
264860000000,0,0,9.81,0,0,-0.42130451045067796,0,0,0,101325,100
264880000000,0,0,9.81,0,0,-0.4229205374916185,0,0,0,101325,100
264899999999,0,0,9.81,0,0,-0.4231889324183456,0,0,0,101325,100
264920000000,0,0,9.81,0,0,-0.4224339803632306,0,0,0,101325,100
264940000000,0,0,9.81,0,0,-0.42200579403473204,0,0,0,101325,100
264959999999,0,0,9.81,0,0,-0.4214548513713212,0,0,0,101325,100
264980000000,0,0,9.81,0,0,-0.42087414034176884,0,0,0,101325,100
265000000000,0,0,9.81,0,0,-0.42283209271883554,0,0,0,101325,100
265019999999,0,0,9.81,0,0,-0.42374191694120966,0,0,0,101325,100
265040000000,0,0,9.81,0,0,-0.4218935533483489,0,0,0,101325,100
265060000000,0,0,9.81,0,0,-0.42382424975234184,0,0,0,101325,100
265079999999,0,0,9.81,0,0,-0.4225349341035787,0,0,0,101325,100
265100000000,0,0,9.81,0,0,-0.4218826451299687,0,0,0,101325,100
265120000000,0,0,9.81,0,0,-0.42323333526899115,0,0,0,101325,100
265140000000,0,0,9.81,0,0,-0.4226167973789382,0,0,0,101325,100
265160000000,0,0,9.81,0,0,-0.42326999127415854,0,0,0,101325,100
265180000000,0,0,9.81,0,0,-0.42431315178179113,0,0,0,101325,100
265200000000,0,0,9.81,0,0,-0.42046567900182935,0,0,0,101325,100
265220000000,0,0,9.81,0,0,-0.42243929334949787,0,0,0,101325,100
265240000000,0,0,9.81,0,0,-0.4238742107579696,0,0,0,101325,100
265260000000,0,0,9.81,0,0,-0.42102740959950435,0,0,0,101325,100
265279999999,0,0,9.81,0,0,-0.4225736601162625,0,0,0,101325,100
265300000000,0,0,9.81,0,0,-0.42286437415051376,0,0,0,101325,100
265320000000,0,0,9.81,0,0,-0.42152964635473195,0,0,0,101325,100
265339999999,0,0,9.81,0,0,-0.4226264055395154,0,0,0,101325,100
265360000000,0,0,9.81,0,0,-0.42233666859280533,0,0,0,101325,100
265380000000,0,0,9.81,0,0,-0.4223198754874293,0,0,0,101325,100
265399999999,0,0,9.81,0,0,-0.4223616351843688,0,0,0,101325,100
265420000000,0,0,9.81,0,0,-0.4226169073507568,0,0,0,101325,100
265440000000,0,0,9.81,0,0,-0.4219770089793341,0,0,0,101325,100
265459999999,0,0,9.81,0,0,-0.42346291042080236,0,0,0,101325,100
265480000000,0,0,9.81,0,0,-0.42342369223481463,0,0,0,101325,100
265500000000,0,0,9.81,0,0,-0.42283992194811754,0,0,0,101325,100
265519999999,0,0,9.81,0,0,-0.4231108856614255,0,0,0,101325,100
265540000000,0,0,9.81,0,0,-0.42077713276297196,0,0,0,101325,100
265560000000,0,0,9.81,0,0,-0.42249762287810344,0,0,0,101325,100
265579999999,0,0,9.81,0,0,-0.4219719574591594,0,0,0,101325,100
265600000000,0,0,9.81,0,0,-0.42154514395457005,0,0,0,101325,100
265620000000,0,0,9.81,0,0,-0.42269679756966166,0,0,0,101325,100
265640000000,0,0,9.81,0,0,-0.4225195888105345,0,0,0,101325,100
265660000000,0,0,9.81,0,0,-0.4233971794423394,0,0,0,101325,100
265680000000,0,0,9.81,0,0,-0.4211655339771399,0,0,0,101325,100
265700000000,0,0,9.81,0,0,-0.42230770111811006,0,0,0,101325,100
265720000000,0,0,9.81,0,0,-0.4216942500536017,0,0,0,101325,100
265740000000,0,0,9.81,0,0,-0.42194927689400974,0,0,0,101325,100
265760000000,0,0,9.81,0,0,-0.42315430496335776,0,0,0,101325,100
265779999999,0,0,9.81,0,0,-0.42121993974527133,0,0,0,101325,100
265800000000,0,0,9.81,0,0,-0.42211373686636666,0,0,0,101325,100
265820000000,0,0,9.81,0,0,-0.4211958020928728,0,0,0,101325,100
265839999999,0,0,9.81,0,0,-0.4241032581708548,0,0,0,101325,100
265860000000,0,0,9.81,0,0,-0.42298505138183023,0,0,0,101325,100
265880000000,0,0,9.81,0,0,-0.4222841607427796,0,0,0,101325,100
